"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_power1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864406779661017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940677966101695,0,0,0,0,0,0,0.864406779661017,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0
"adapt_power2",0.711864406779661,0.754237288135593,0.703389830508475,0.491525423728814,0.610169491525424,0.432203389830508,0.491525423728814,0.88135593220339,0.533898305084746,0.652542372881356,0.703389830508475,0.635593220338983,0.61864406779661,0.508474576271186,0.559322033898305,0.745762711864407,0.483050847457627,0.694915254237288,0.525423728813559,0.567796610169492,0.64406779661017,0.711864406779661,0.813559322033898,0.73728813559322,0.5,0.805084745762712,0.652542372881356,0.584745762711864,0.838983050847458,0.559322033898305,0.754237288135593,0.627118644067797,0.745762711864407,0.720338983050847,0.601694915254237,0.516949152542373,0.677966101694915,0.610169491525424,0.686440677966102,0.661016949152542,0.610169491525424,0.593220338983051,0.508474576271186,0.576271186440678,0.542372881355932,0.745762711864407,0.720338983050847,0.720338983050847,0.661016949152542,0.635593220338983,0.542372881355932,0.652542372881356,0.661016949152542,0.805084745762712,0.559322033898305,0.61864406779661,0.584745762711864,0.533898305084746,0.686440677966102,0.610169491525424,0.686440677966102,0.661016949152542,0.652542372881356,0.796610169491525,0.88135593220339,0.805084745762712,0.754237288135593,0.694915254237288,0.440677966101695,0.796610169491525,0.711864406779661,0.728813559322034,0.627118644067797,0.669491525423729,0.669491525423729,0.822033898305085,0.567796610169492,0.635593220338983,0.567796610169492,0.669491525423729,0.957627118644068,0.610169491525424,0.754237288135593,0.64406779661017,0.567796610169492,0.593220338983051,0.576271186440678,0.88135593220339,0.728813559322034,0.711864406779661,0.788135593220339,0.864406779661017,0.694915254237288,0,0.847457627118644,0.610169491525424,0.813559322033898,0.593220338983051,0.720338983050847,0.779661016949153
"adapt_power3",0.720338983050847,0.771186440677966,0.745762711864407,0.491525423728814,0.661016949152542,0.432203389830508,0.584745762711864,0.889830508474576,0.703389830508475,0.711864406779661,0.754237288135593,0.745762711864407,0.745762711864407,0.73728813559322,0.73728813559322,0.76271186440678,0.483050847457627,0.694915254237288,0.567796610169492,0.652542372881356,0.694915254237288,0.754237288135593,0.85593220338983,0.76271186440678,0.652542372881356,0.805084745762712,0.652542372881356,0.703389830508475,0.85593220338983,0.703389830508475,0.872881355932203,0.728813559322034,0.76271186440678,0.754237288135593,0.635593220338983,0.516949152542373,0.76271186440678,0.661016949152542,0.73728813559322,0.73728813559322,0.669491525423729,0.61864406779661,0.61864406779661,0.796610169491525,0.745762711864407,0.788135593220339,0.822033898305085,0.720338983050847,0.73728813559322,0.652542372881356,0.76271186440678,0.788135593220339,0.686440677966102,0.813559322033898,0.61864406779661,0.669491525423729,0.61864406779661,0.677966101694915,0.694915254237288,0.652542372881356,0.745762711864407,0.686440677966102,0.694915254237288,0.796610169491525,0.940677966101695,0.813559322033898,0.788135593220339,0.703389830508475,0.610169491525424,0.830508474576271,0.754237288135593,0.771186440677966,0.745762711864407,0.754237288135593,0.754237288135593,0.847457627118644,0.61864406779661,0.720338983050847,0.677966101694915,0.779661016949153,0.957627118644068,0.73728813559322,0.813559322033898,0.711864406779661,0.601694915254237,0.61864406779661,0.627118644067797,0.889830508474576,0.788135593220339,0.711864406779661,0.796610169491525,0.872881355932203,0.822033898305085,0,0.88135593220339,0.652542372881356,0.822033898305085,0.76271186440678,0.720338983050847,0.822033898305085
"adapt_power4",0.720338983050847,0.771186440677966,0.813559322033898,0.5,0.754237288135593,0.669491525423729,0.669491525423729,0.906779661016949,0.728813559322034,0.771186440677966,0.813559322033898,0.771186440677966,0.85593220338983,0.788135593220339,0.847457627118644,0.779661016949153,0.779661016949153,0.711864406779661,0.567796610169492,0.661016949152542,0.720338983050847,0.796610169491525,0.85593220338983,0.805084745762712,0.76271186440678,0.822033898305085,0.652542372881356,0.711864406779661,0.889830508474576,0.711864406779661,0.872881355932203,0.73728813559322,0.76271186440678,0.813559322033898,0.805084745762712,0.542372881355932,0.813559322033898,0.711864406779661,0.771186440677966,0.76271186440678,0.694915254237288,0.635593220338983,0.754237288135593,0.805084745762712,0.779661016949153,0.805084745762712,0.822033898305085,0.822033898305085,0.73728813559322,0.720338983050847,0.813559322033898,0.796610169491525,0.73728813559322,0.85593220338983,0.720338983050847,0.669491525423729,0.661016949152542,0.720338983050847,0.720338983050847,0.805084745762712,0.805084745762712,0.73728813559322,0.703389830508475,0.813559322033898,0.940677966101695,0.88135593220339,0.796610169491525,0.711864406779661,0.85593220338983,0.838983050847458,0.771186440677966,0.779661016949153,0.779661016949153,0.796610169491525,0.76271186440678,0.864406779661017,0.635593220338983,0.847457627118644,0.728813559322034,0.864406779661017,0.957627118644068,0.754237288135593,0.822033898305085,0.745762711864407,0.677966101694915,0.61864406779661,0.805084745762712,0.889830508474576,0.805084745762712,0.796610169491525,0.847457627118644,0.906779661016949,0.923728813559322,0.559322033898305,0.889830508474576,0.677966101694915,0.822033898305085,0.779661016949153,0.728813559322034,0.830508474576271
"adapt_power5",0.720338983050847,0.889830508474576,0.864406779661017,0.76271186440678,0.771186440677966,0.703389830508475,0.677966101694915,0.915254237288136,0.779661016949153,0.85593220338983,0.822033898305085,0.771186440677966,0.85593220338983,0.864406779661017,0.847457627118644,0.788135593220339,0.864406779661017,0.728813559322034,0.584745762711864,0.661016949152542,0.771186440677966,0.822033898305085,0.85593220338983,0.805084745762712,0.796610169491525,0.88135593220339,0.652542372881356,0.720338983050847,0.915254237288136,0.76271186440678,0.88135593220339,0.85593220338983,0.771186440677966,0.830508474576271,0.805084745762712,0.559322033898305,0.830508474576271,0.720338983050847,0.796610169491525,0.76271186440678,0.694915254237288,0.745762711864407,0.754237288135593,0.813559322033898,0.847457627118644,0.830508474576271,0.847457627118644,0.847457627118644,0.796610169491525,0.728813559322034,0.813559322033898,0.796610169491525,0.73728813559322,0.85593220338983,0.73728813559322,0.677966101694915,0.711864406779661,0.720338983050847,0.745762711864407,0.805084745762712,0.889830508474576,0.796610169491525,0.830508474576271,0.830508474576271,0.940677966101695,0.889830508474576,0.796610169491525,0.720338983050847,0.864406779661017,0.847457627118644,0.771186440677966,0.813559322033898,0.779661016949153,0.813559322033898,0.788135593220339,0.864406779661017,0.635593220338983,0.864406779661017,0.754237288135593,0.864406779661017,0.957627118644068,0.872881355932203,0.822033898305085,0.745762711864407,0.73728813559322,0.85593220338983,0.805084745762712,0.915254237288136,0.805084745762712,0.813559322033898,0.847457627118644,0.915254237288136,0.932203389830508,0.601694915254237,0.889830508474576,0.677966101694915,0.830508474576271,0.813559322033898,0.728813559322034,0.830508474576271
"adapt_power6",0.720338983050847,0.915254237288136,0.872881355932203,0.76271186440678,0.788135593220339,0.728813559322034,0.677966101694915,0.915254237288136,0.779661016949153,0.88135593220339,0.822033898305085,0.771186440677966,0.85593220338983,0.889830508474576,0.847457627118644,0.796610169491525,0.889830508474576,0.745762711864407,0.711864406779661,0.728813559322034,0.830508474576271,0.830508474576271,0.85593220338983,0.813559322033898,0.805084745762712,0.88135593220339,0.661016949152542,0.754237288135593,0.915254237288136,0.76271186440678,0.88135593220339,0.923728813559322,0.771186440677966,0.872881355932203,0.830508474576271,0.627118644067797,0.830508474576271,0.720338983050847,0.813559322033898,0.788135593220339,0.694915254237288,0.754237288135593,0.754237288135593,0.822033898305085,0.85593220338983,0.830508474576271,0.847457627118644,0.847457627118644,0.805084745762712,0.73728813559322,0.813559322033898,0.796610169491525,0.73728813559322,0.889830508474576,0.745762711864407,0.728813559322034,0.711864406779661,0.754237288135593,0.771186440677966,0.830508474576271,0.898305084745763,0.813559322033898,0.830508474576271,0.838983050847458,0.940677966101695,0.889830508474576,0.805084745762712,0.73728813559322,0.898305084745763,0.847457627118644,0.788135593220339,0.830508474576271,0.788135593220339,0.822033898305085,0.847457627118644,0.864406779661017,0.64406779661017,0.932203389830508,0.754237288135593,0.898305084745763,0.966101694915254,0.872881355932203,0.830508474576271,0.779661016949153,0.745762711864407,0.85593220338983,0.85593220338983,0.932203389830508,0.813559322033898,0.813559322033898,0.847457627118644,0.915254237288136,0.932203389830508,0.711864406779661,0.889830508474576,0.745762711864407,0.85593220338983,0.85593220338983,0.779661016949153,0.864406779661017
"adapt_power7",0.728813559322034,0.923728813559322,0.872881355932203,0.779661016949153,0.788135593220339,0.754237288135593,0.694915254237288,0.915254237288136,0.779661016949153,0.898305084745763,0.838983050847458,0.779661016949153,0.864406779661017,0.889830508474576,0.847457627118644,0.796610169491525,0.923728813559322,0.745762711864407,0.73728813559322,0.745762711864407,0.830508474576271,0.830508474576271,0.85593220338983,0.822033898305085,0.805084745762712,0.88135593220339,0.669491525423729,0.754237288135593,0.932203389830508,0.771186440677966,0.889830508474576,0.932203389830508,0.779661016949153,0.88135593220339,0.830508474576271,0.669491525423729,0.830508474576271,0.745762711864407,0.830508474576271,0.830508474576271,0.703389830508475,0.813559322033898,0.754237288135593,0.85593220338983,0.85593220338983,0.830508474576271,0.847457627118644,0.85593220338983,0.805084745762712,0.771186440677966,0.822033898305085,0.813559322033898,0.73728813559322,0.889830508474576,0.771186440677966,0.728813559322034,0.711864406779661,0.754237288135593,0.779661016949153,0.830508474576271,0.898305084745763,0.813559322033898,0.830508474576271,0.838983050847458,0.957627118644068,0.889830508474576,0.805084745762712,0.745762711864407,0.898305084745763,0.847457627118644,0.805084745762712,0.830508474576271,0.88135593220339,0.822033898305085,0.85593220338983,0.872881355932203,0.73728813559322,0.940677966101695,0.779661016949153,0.898305084745763,0.966101694915254,0.872881355932203,0.838983050847458,0.788135593220339,0.771186440677966,0.864406779661017,0.85593220338983,0.940677966101695,0.838983050847458,0.813559322033898,0.85593220338983,0.915254237288136,0.932203389830508,0.711864406779661,0.889830508474576,0.76271186440678,0.864406779661017,0.864406779661017,0.85593220338983,0.88135593220339
"adapt_power8",0.745762711864407,0.923728813559322,0.872881355932203,0.796610169491525,0.847457627118644,0.813559322033898,0.711864406779661,0.932203389830508,0.779661016949153,0.898305084745763,0.864406779661017,0.779661016949153,0.864406779661017,0.906779661016949,0.847457627118644,0.805084745762712,0.923728813559322,0.754237288135593,0.779661016949153,0.745762711864407,0.872881355932203,0.847457627118644,0.898305084745763,0.85593220338983,0.872881355932203,0.88135593220339,0.669491525423729,0.754237288135593,0.940677966101695,0.788135593220339,0.889830508474576,0.932203389830508,0.779661016949153,0.88135593220339,0.830508474576271,0.694915254237288,0.838983050847458,0.745762711864407,0.830508474576271,0.847457627118644,0.711864406779661,0.830508474576271,0.76271186440678,0.864406779661017,0.85593220338983,0.847457627118644,0.847457627118644,0.85593220338983,0.813559322033898,0.779661016949153,0.822033898305085,0.847457627118644,0.745762711864407,0.932203389830508,0.779661016949153,0.76271186440678,0.711864406779661,0.754237288135593,0.796610169491525,0.830508474576271,0.898305084745763,0.822033898305085,0.85593220338983,0.847457627118644,0.957627118644068,0.889830508474576,0.813559322033898,0.745762711864407,0.898305084745763,0.85593220338983,0.805084745762712,0.830508474576271,0.889830508474576,0.830508474576271,0.85593220338983,0.88135593220339,0.745762711864407,0.957627118644068,0.788135593220339,0.906779661016949,0.966101694915254,0.872881355932203,0.847457627118644,0.822033898305085,0.771186440677966,0.872881355932203,0.85593220338983,0.940677966101695,0.85593220338983,0.813559322033898,0.85593220338983,0.923728813559322,0.932203389830508,0.711864406779661,0.889830508474576,0.76271186440678,0.872881355932203,0.864406779661017,0.872881355932203,0.88135593220339
"adapt_power9",0.745762711864407,0.957627118644068,0.889830508474576,0.796610169491525,0.864406779661017,0.822033898305085,0.711864406779661,0.940677966101695,0.796610169491525,0.923728813559322,0.88135593220339,0.779661016949153,0.864406779661017,0.915254237288136,0.85593220338983,0.805084745762712,0.940677966101695,0.754237288135593,0.788135593220339,0.796610169491525,0.889830508474576,0.85593220338983,0.898305084745763,0.864406779661017,0.88135593220339,0.898305084745763,0.703389830508475,0.754237288135593,0.949152542372881,0.788135593220339,0.889830508474576,0.940677966101695,0.788135593220339,0.915254237288136,0.830508474576271,0.76271186440678,0.847457627118644,0.76271186440678,0.830508474576271,0.889830508474576,0.76271186440678,0.830508474576271,0.76271186440678,0.88135593220339,0.85593220338983,0.847457627118644,0.847457627118644,0.864406779661017,0.838983050847458,0.779661016949153,0.830508474576271,0.864406779661017,0.779661016949153,0.940677966101695,0.779661016949153,0.805084745762712,0.711864406779661,0.788135593220339,0.805084745762712,0.830508474576271,0.898305084745763,0.847457627118644,0.85593220338983,0.889830508474576,0.957627118644068,0.906779661016949,0.813559322033898,0.745762711864407,0.898305084745763,0.85593220338983,0.805084745762712,0.838983050847458,0.889830508474576,0.847457627118644,0.85593220338983,0.88135593220339,0.745762711864407,0.957627118644068,0.805084745762712,0.949152542372881,0.966101694915254,0.872881355932203,0.847457627118644,0.85593220338983,0.822033898305085,0.88135593220339,0.864406779661017,0.940677966101695,0.85593220338983,0.813559322033898,0.88135593220339,0.932203389830508,0.966101694915254,0.711864406779661,0.915254237288136,0.76271186440678,0.872881355932203,0.906779661016949,0.872881355932203,0.88135593220339
