"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_power1",0,0,0,0,0,0.862068965517241,0.896551724137931,0,0,0,0,0.879310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0.870689655172414,0,0,0,0,0,0,0,0,0.896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879310344827586,0
"adapt_power2",0.78448275862069,0,0.836206896551724,0.706896551724138,0.53448275862069,0.862068965517241,0.896551724137931,0.862068965517241,0.46551724137931,0.543103448275862,0,0.887931034482759,0.879310344827586,0.586206896551724,0,0,0.681034482758621,0.620689655172414,0.482758620689655,0.560344827586207,0.879310344827586,0.775862068965517,0.698275862068966,0.448275862068966,0,0.810344827586207,0.853448275862069,0,0.46551724137931,0.672413793103448,0.560344827586207,0.646551724137931,0.663793103448276,0.724137931034483,0.508620689655172,0.724137931034483,0.456896551724138,0,0,0.78448275862069,0.801724137931034,0.732758620689655,0,0.870689655172414,0.853448275862069,0.474137931034483,0.525862068965517,0.491379310344828,0.629310344827586,0.862068965517241,0.517241379310345,0.646551724137931,0.586206896551724,0.870689655172414,0,0.870689655172414,0.862068965517241,0.620689655172414,0.913793103448276,0.862068965517241,0.594827586206897,0,0.456896551724138,0,0.586206896551724,0.681034482758621,0.637931034482759,0.456896551724138,0.931034482758621,0.887931034482759,0.612068965517241,0.793103448275862,0.663793103448276,0.439655172413793,0.862068965517241,0.827586206896552,0.508620689655172,0,0.896551724137931,0.844827586206897,0.870689655172414,0.448275862068966,0.706896551724138,0.46551724137931,0.818965517241379,0,0.603448275862069,0.603448275862069,0.629310344827586,0,0,0.53448275862069,0.431034482758621,0.767241379310345,0.810344827586207,0.53448275862069,0.741379310344828,0.672413793103448,0.887931034482759,0.767241379310345
"adapt_power3",0.801724137931034,0.422413793103448,0.836206896551724,0.724137931034483,0.53448275862069,0.862068965517241,0.905172413793103,0.896551724137931,0.46551724137931,0.543103448275862,0.396551724137931,0.887931034482759,0.879310344827586,0.612068965517241,0.396551724137931,0.413793103448276,0.71551724137931,0.818965517241379,0.482758620689655,0.560344827586207,0.887931034482759,0.78448275862069,0.732758620689655,0.612068965517241,0.387931034482759,0.836206896551724,0.896551724137931,0.336206896551724,0.629310344827586,0.78448275862069,0.672413793103448,0.724137931034483,0.741379310344828,0.75,0.577586206896552,0.724137931034483,0.456896551724138,0,0,0.948275862068966,0.862068965517241,0.879310344827586,0,0.896551724137931,0.853448275862069,0.474137931034483,0.681034482758621,0.594827586206897,0.672413793103448,0.862068965517241,0.586206896551724,0.663793103448276,0.689655172413793,0.896551724137931,0.344827586206897,0.887931034482759,0.922413793103448,0.646551724137931,0.913793103448276,0.862068965517241,0.663793103448276,0.71551724137931,0.456896551724138,0.620689655172414,0.594827586206897,0.75,0.767241379310345,0.456896551724138,0.931034482758621,0.896551724137931,0.905172413793103,0.836206896551724,0.879310344827586,0.439655172413793,0.870689655172414,0.827586206896552,0.508620689655172,0.405172413793103,0.896551724137931,0.844827586206897,0.870689655172414,0.448275862068966,0.71551724137931,0.46551724137931,0.818965517241379,0.422413793103448,0.663793103448276,0.732758620689655,0.681034482758621,0,0.396551724137931,0.612068965517241,0.431034482758621,0.767241379310345,0.827586206896552,0.577586206896552,0.741379310344828,0.724137931034483,0.905172413793103,0.767241379310345
"adapt_power4",0.801724137931034,0.732758620689655,0.836206896551724,0.767241379310345,0.53448275862069,0.862068965517241,0.905172413793103,0.905172413793103,0.482758620689655,0.560344827586207,0.46551724137931,0.887931034482759,0.879310344827586,0.655172413793103,0.706896551724138,0.491379310344828,0.818965517241379,0.827586206896552,0.491379310344828,0.560344827586207,0.887931034482759,0.836206896551724,0.732758620689655,0.655172413793103,0.474137931034483,0.862068965517241,0.922413793103448,0.336206896551724,0.646551724137931,0.818965517241379,0.672413793103448,0.724137931034483,0.75,0.758620689655172,0.577586206896552,0.724137931034483,0.525862068965517,0.258620689655172,0.448275862068966,0.956896551724138,0.905172413793103,0.887931034482759,0.258620689655172,0.896551724137931,0.853448275862069,0.672413793103448,0.698275862068966,0.594827586206897,0.862068965517241,0.862068965517241,0.586206896551724,0.732758620689655,0.724137931034483,0.896551724137931,0.344827586206897,0.905172413793103,0.948275862068966,0.646551724137931,0.913793103448276,0.862068965517241,0.663793103448276,0.775862068965517,0.525862068965517,0.620689655172414,0.594827586206897,0.767241379310345,0.810344827586207,0.551724137931034,0.931034482758621,0.913793103448276,0.922413793103448,0.862068965517241,0.887931034482759,0.482758620689655,0.870689655172414,0.827586206896552,0.525862068965517,0.456896551724138,0.896551724137931,0.844827586206897,0.896551724137931,0.448275862068966,0.741379310344828,0.543103448275862,0.818965517241379,0.491379310344828,0.724137931034483,0.75,0.681034482758621,0.25,0.456896551724138,0.612068965517241,0.482758620689655,0.78448275862069,0.827586206896552,0.577586206896552,0.741379310344828,0.724137931034483,0.905172413793103,0.913793103448276
"adapt_power5",0.818965517241379,0.767241379310345,0.836206896551724,0.767241379310345,0.53448275862069,0.862068965517241,0.905172413793103,0.922413793103448,0.577586206896552,0.577586206896552,0.586206896551724,0.887931034482759,0.879310344827586,0.655172413793103,0.706896551724138,0.525862068965517,0.818965517241379,0.836206896551724,0.491379310344828,0.603448275862069,0.887931034482759,0.836206896551724,0.732758620689655,0.741379310344828,0.474137931034483,0.862068965517241,0.922413793103448,0.362068965517241,0.646551724137931,0.827586206896552,0.672413793103448,0.758620689655172,0.78448275862069,0.801724137931034,0.577586206896552,0.724137931034483,0.543103448275862,0.344827586206897,0.629310344827586,0.956896551724138,0.905172413793103,0.905172413793103,0.258620689655172,0.896551724137931,0.853448275862069,0.672413793103448,0.741379310344828,0.629310344827586,0.870689655172414,0.879310344827586,0.594827586206897,0.741379310344828,0.724137931034483,0.913793103448276,0.353448275862069,0.905172413793103,0.948275862068966,0.646551724137931,0.913793103448276,0.862068965517241,0.732758620689655,0.775862068965517,0.577586206896552,0.637931034482759,0.612068965517241,0.810344827586207,0.827586206896552,0.560344827586207,0.931034482758621,0.913793103448276,0.922413793103448,0.862068965517241,0.887931034482759,0.551724137931034,0.870689655172414,0.827586206896552,0.53448275862069,0.525862068965517,0.896551724137931,0.844827586206897,0.913793103448276,0.448275862068966,0.801724137931034,0.620689655172414,0.818965517241379,0.517241379310345,0.741379310344828,0.758620689655172,0.810344827586207,0.405172413793103,0.456896551724138,0.637931034482759,0.53448275862069,0.78448275862069,0.827586206896552,0.586206896551724,0.741379310344828,0.75,0.905172413793103,0.913793103448276
"adapt_power6",0.827586206896552,0.775862068965517,0.836206896551724,0.793103448275862,0.53448275862069,0.862068965517241,0.905172413793103,0.922413793103448,0.594827586206897,0.78448275862069,0.732758620689655,0.887931034482759,0.879310344827586,0.663793103448276,0.706896551724138,0.525862068965517,0.836206896551724,0.836206896551724,0.603448275862069,0.620689655172414,0.887931034482759,0.836206896551724,0.732758620689655,0.810344827586207,0.491379310344828,0.879310344827586,0.922413793103448,0.362068965517241,0.646551724137931,0.827586206896552,0.672413793103448,0.775862068965517,0.78448275862069,0.801724137931034,0.629310344827586,0.724137931034483,0.603448275862069,0.491379310344828,0.681034482758621,0.956896551724138,0.913793103448276,0.913793103448276,0.431034482758621,0.896551724137931,0.853448275862069,0.672413793103448,0.741379310344828,0.629310344827586,0.879310344827586,0.879310344827586,0.637931034482759,0.741379310344828,0.724137931034483,0.913793103448276,0.508620689655172,0.905172413793103,0.956896551724138,0.646551724137931,0.913793103448276,0.862068965517241,0.732758620689655,0.775862068965517,0.603448275862069,0.646551724137931,0.681034482758621,0.879310344827586,0.879310344827586,0.637931034482759,0.931034482758621,0.939655172413793,0.922413793103448,0.862068965517241,0.887931034482759,0.551724137931034,0.879310344827586,0.827586206896552,0.586206896551724,0.594827586206897,0.896551724137931,0.844827586206897,0.913793103448276,0.491379310344828,0.801724137931034,0.646551724137931,0.818965517241379,0.586206896551724,0.741379310344828,0.758620689655172,0.818965517241379,0.431034482758621,0.46551724137931,0.637931034482759,0.577586206896552,0.78448275862069,0.827586206896552,0.603448275862069,0.741379310344828,0.75,0.905172413793103,0.913793103448276
"adapt_power7",0.827586206896552,0.793103448275862,0.836206896551724,0.810344827586207,0.53448275862069,0.862068965517241,0.905172413793103,0.948275862068966,0.637931034482759,0.793103448275862,0.732758620689655,0.887931034482759,0.879310344827586,0.689655172413793,0.706896551724138,0.560344827586207,0.836206896551724,0.836206896551724,0.620689655172414,0.646551724137931,0.887931034482759,0.836206896551724,0.732758620689655,0.836206896551724,0.491379310344828,0.879310344827586,0.922413793103448,0.379310344827586,0.646551724137931,0.827586206896552,0.681034482758621,0.78448275862069,0.801724137931034,0.879310344827586,0.629310344827586,0.724137931034483,0.672413793103448,0.543103448275862,0.758620689655172,0.956896551724138,0.913793103448276,0.931034482758621,0.431034482758621,0.896551724137931,0.853448275862069,0.71551724137931,0.767241379310345,0.637931034482759,0.896551724137931,0.879310344827586,0.706896551724138,0.741379310344828,0.724137931034483,0.913793103448276,0.517241379310345,0.905172413793103,0.982758620689655,0.672413793103448,0.913793103448276,0.862068965517241,0.827586206896552,0.793103448275862,0.603448275862069,0.646551724137931,0.689655172413793,0.879310344827586,0.887931034482759,0.637931034482759,0.931034482758621,0.939655172413793,0.922413793103448,0.862068965517241,0.905172413793103,0.560344827586207,0.879310344827586,0.827586206896552,0.646551724137931,0.594827586206897,0.896551724137931,0.844827586206897,0.913793103448276,0.5,0.801724137931034,0.655172413793103,0.818965517241379,0.655172413793103,0.75,0.801724137931034,0.827586206896552,0.431034482758621,0.46551724137931,0.672413793103448,0.672413793103448,0.78448275862069,0.827586206896552,0.629310344827586,0.741379310344828,0.767241379310345,0.905172413793103,0.913793103448276
"adapt_power8",0.827586206896552,0.793103448275862,0.836206896551724,0.810344827586207,0.53448275862069,0.862068965517241,0.905172413793103,0.948275862068966,0.706896551724138,0.793103448275862,0.78448275862069,0.887931034482759,0.879310344827586,0.689655172413793,0.706896551724138,0.577586206896552,0.836206896551724,0.836206896551724,0.620689655172414,0.646551724137931,0.887931034482759,0.836206896551724,0.732758620689655,0.844827586206897,0.491379310344828,0.879310344827586,0.922413793103448,0.448275862068966,0.663793103448276,0.827586206896552,0.689655172413793,0.78448275862069,0.810344827586207,0.879310344827586,0.629310344827586,0.724137931034483,0.672413793103448,0.586206896551724,0.775862068965517,0.956896551724138,0.922413793103448,0.939655172413793,0.448275862068966,0.896551724137931,0.853448275862069,0.724137931034483,0.78448275862069,0.689655172413793,0.896551724137931,0.887931034482759,0.71551724137931,0.775862068965517,0.78448275862069,0.913793103448276,0.551724137931034,0.905172413793103,0.982758620689655,0.681034482758621,0.922413793103448,0.862068965517241,0.827586206896552,0.801724137931034,0.603448275862069,0.689655172413793,0.71551724137931,0.896551724137931,0.905172413793103,0.637931034482759,0.931034482758621,0.939655172413793,0.922413793103448,0.879310344827586,0.905172413793103,0.586206896551724,0.887931034482759,0.827586206896552,0.655172413793103,0.646551724137931,0.896551724137931,0.844827586206897,0.913793103448276,0.5,0.801724137931034,0.655172413793103,0.818965517241379,0.767241379310345,0.775862068965517,0.801724137931034,0.836206896551724,0.491379310344828,0.560344827586207,0.689655172413793,0.698275862068966,0.78448275862069,0.827586206896552,0.629310344827586,0.741379310344828,0.767241379310345,0.905172413793103,0.913793103448276
"adapt_power9",0.827586206896552,0.801724137931034,0.836206896551724,0.836206896551724,0.53448275862069,0.862068965517241,0.905172413793103,0.948275862068966,0.71551724137931,0.793103448275862,0.836206896551724,0.887931034482759,0.879310344827586,0.767241379310345,0.862068965517241,0.577586206896552,0.836206896551724,0.836206896551724,0.689655172413793,0.646551724137931,0.887931034482759,0.836206896551724,0.732758620689655,0.853448275862069,0.5,0.879310344827586,0.922413793103448,0.448275862068966,0.663793103448276,0.827586206896552,0.689655172413793,0.793103448275862,0.818965517241379,0.887931034482759,0.629310344827586,0.724137931034483,0.681034482758621,0.586206896551724,0.775862068965517,0.956896551724138,0.922413793103448,0.956896551724138,0.448275862068966,0.896551724137931,0.853448275862069,0.741379310344828,0.793103448275862,0.698275862068966,0.922413793103448,0.896551724137931,0.732758620689655,0.775862068965517,0.818965517241379,0.913793103448276,0.551724137931034,0.905172413793103,0.982758620689655,0.71551724137931,0.922413793103448,0.862068965517241,0.862068965517241,0.801724137931034,0.698275862068966,0.689655172413793,0.71551724137931,0.905172413793103,0.905172413793103,0.698275862068966,0.931034482758621,0.939655172413793,0.922413793103448,0.879310344827586,0.905172413793103,0.594827586206897,0.887931034482759,0.827586206896552,0.655172413793103,0.646551724137931,0.896551724137931,0.844827586206897,0.913793103448276,0.525862068965517,0.801724137931034,0.672413793103448,0.818965517241379,0.793103448275862,0.78448275862069,0.818965517241379,0.836206896551724,0.5,0.586206896551724,0.689655172413793,0.71551724137931,0.78448275862069,0.827586206896552,0.637931034482759,0.741379310344828,0.810344827586207,0.905172413793103,0.913793103448276
