"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.0614655172413793,0.016551724137931,0,0.599741379310345,0.272155172413793,0,0.970344827586207,0.741206896551724,0.292068965517241
"2",0.578275862068966,0.0291379310344828,0,0.899224137931035,0.351810344827586,0.223534482758621,0.991293103448276,0.798620689655173,0.809568965517241
"3",0.666637931034483,0.0405172413793104,0.00724137931034483,0.936810344827586,0.401896551724138,0.418275862068966,0.995344827586206,0.829051724137931,0.879741379310345
"4",0.708965517241379,0.0527586206896552,0.0191379310344828,0.948620689655172,0.444137931034483,0.515,0.996293103448276,0.848620689655173,0.916034482758621
"5",0.729396551724138,0.0632758620689655,0.0323275862068966,0.956379310344827,0.478448275862069,0.605603448275862,0.9975,0.865603448275862,0.927844827586207
"6",0.750431034482759,0.0751724137931035,0.0467241379310345,0.962155172413793,0.500862068965517,0.657241379310345,0.997758620689655,0.875172413793103,0.937068965517241
"7",0.763879310344828,0.0820689655172414,0.0844827586206897,0.966465517241379,0.525603448275862,0.702586206896552,0.998189655172414,0.885086206896552,0.942758620689655
"8",0.775431034482759,0.0917241379310345,0.119741379310345,0.97051724137931,0.546379310344827,0.721896551724138,0.998275862068965,0.893189655172414,0.948620689655172
"9",0.785689655172414,0.0993965517241379,0.147758620689655,0.972758620689655,0.561206896551724,0.732327586206896,0.998448275862069,0.900086206896552,0.952931034482759
"10",0.792586206896551,0.10551724137931,0.168103448275862,0.974568965517241,0.574396551724138,0.742586206896552,0.998793103448276,0.905517241379311,0.954224137931035
"11",0.79948275862069,0.11448275862069,0.200172413793104,0.976379310344828,0.588448275862069,0.754310344827586,0.998793103448276,0.910603448275862,0.956293103448276
"12",0.804741379310345,0.120603448275862,0.233620689655172,0.977241379310345,0.598448275862069,0.762672413793103,0.999137931034483,0.915,0.957586206896552
"13",0.811120689655172,0.129224137931034,0.248534482758621,0.978189655172414,0.608448275862069,0.771810344827586,0.999224137931034,0.918275862068966,0.958879310344827
"14",0.816206896551724,0.134827586206897,0.278793103448276,0.979568965517242,0.617155172413793,0.778620689655172,0.99948275862069,0.922155172413794,0.959482758620689
"15",0.821293103448275,0.139655172413793,0.295258620689655,0.980344827586207,0.626465517241379,0.785172413793103,0.99948275862069,0.925862068965518,0.960689655172413
"16",0.827844827586207,0.145603448275862,0.322758620689655,0.980948275862069,0.636551724137931,0.789827586206896,0.999568965517241,0.928879310344828,0.961120689655172
"17",0.830689655172414,0.152672413793103,0.336724137931034,0.981810344827586,0.644913793103448,0.793879310344827,0.999568965517241,0.931637931034483,0.961982758620689
"18",0.83353448275862,0.160172413793103,0.360862068965517,0.982155172413793,0.652068965517241,0.797155172413793,0.999568965517241,0.933879310344828,0.962586206896551
"19",0.836293103448276,0.166810344827586,0.36948275862069,0.9825,0.659827586206897,0.800431034482758,0.999655172413793,0.935862068965518,0.962931034482758
"20",0.83948275862069,0.172844827586207,0.382068965517242,0.983275862068965,0.665775862068965,0.802068965517241,0.999741379310345,0.938189655172414,0.963448275862068
"21",0.841551724137931,0.17698275862069,0.391293103448276,0.983448275862069,0.671206896551724,0.80301724137931,0.999741379310345,0.940258620689656,0.963706896551724
"22",0.844051724137931,0.181896551724138,0.395258620689655,0.983879310344827,0.678965517241379,0.804396551724137,0.999741379310345,0.94198275862069,0.964137931034482
"23",0.847672413793103,0.186810344827586,0.404655172413793,0.984051724137931,0.684913793103448,0.806206896551724,0.999741379310345,0.943275862068966,0.964224137931034
"24",0.849224137931034,0.192068965517241,0.412241379310345,0.984396551724138,0.69103448275862,0.806637931034482,0.999741379310345,0.944051724137931,0.964224137931034
"25",0.851379310344827,0.197155172413793,0.419396551724138,0.984741379310345,0.69603448275862,0.807327586206896,0.999741379310345,0.945689655172414,0.964310344827586
"26",0.853965517241379,0.200258620689655,0.425603448275862,0.985086206896551,0.701034482758621,0.808362068965517,0.999741379310345,0.947672413793103,0.964310344827586
"27",0.855948275862069,0.205172413793103,0.432931034482759,0.985689655172413,0.706293103448276,0.808706896551724,0.999741379310345,0.948620689655172,0.964482758620689
"28",0.857155172413793,0.209655172413793,0.435862068965517,0.98603448275862,0.71,0.809827586206896,0.999741379310345,0.949655172413793,0.964655172413793
"29",0.859913793103448,0.215603448275862,0.441206896551724,0.986379310344827,0.713103448275862,0.810258620689655,0.999741379310345,0.950775862068966,0.964655172413793
"30",0.861810344827586,0.219137931034483,0.444568965517241,0.986379310344827,0.716379310344827,0.810862068965517,0.999741379310345,0.951379310344828,0.964655172413793
