"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adapt_alpha12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_alpha30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adapt_power1",0.932203389830508,0.983050847457627,0.923728813559322,0,0,0.966101694915254,0.991525423728814,0.983050847457627,0.85593220338983,0.898305084745763,0.991525423728814,0.940677966101695,0.974576271186441,0.906779661016949,0.991525423728814,0.974576271186441,0.889830508474576,0.932203389830508,0.889830508474576,0.898305084745763,0.966101694915254,0.940677966101695,0.957627118644068,0.940677966101695,0.940677966101695,0.974576271186441,0.949152542372881,0,0.940677966101695,0.906779661016949,0.915254237288136,0.966101694915254,0.872881355932203,0.966101694915254,0.949152542372881,0.864406779661017,0.966101694915254,0,0.88135593220339,0.966101694915254,0.915254237288136,0.872881355932203,0.957627118644068,0.847457627118644,0,0.957627118644068,0.932203389830508,0.932203389830508,0.957627118644068,0.932203389830508,0.949152542372881,0.957627118644068,0.966101694915254,0.889830508474576,0.906779661016949,0.932203389830508,0.966101694915254,0.889830508474576,0,0,0.906779661016949,0.957627118644068,0.949152542372881,0,0.949152542372881,0.949152542372881,0.932203389830508,0.949152542372881,0,0.974576271186441,0.898305084745763,0.983050847457627,0,0.85593220338983,0.940677966101695,0.991525423728814,0.949152542372881,0.889830508474576,0,0.966101694915254,0.923728813559322,0.974576271186441,0.957627118644068,0.85593220338983,0.940677966101695,0,0.889830508474576,0.957627118644068,0.940677966101695,0.889830508474576,0.940677966101695,0.932203389830508,0.957627118644068,0.983050847457627,0.906779661016949,0.88135593220339,0,0.966101694915254,0.932203389830508,0.915254237288136
"adapt_power2",0.983050847457627,0.983050847457627,0.974576271186441,0.932203389830508,0.957627118644068,0.966101694915254,1,0.983050847457627,0.957627118644068,0.957627118644068,1,0.940677966101695,0.983050847457627,0.966101694915254,1,0.974576271186441,0.966101694915254,0.974576271186441,0.932203389830508,0.915254237288136,0.966101694915254,0.966101694915254,0.966101694915254,0.940677966101695,0.991525423728814,0.974576271186441,0.957627118644068,0.847457627118644,0.957627118644068,0.940677966101695,0.940677966101695,0.983050847457627,0.957627118644068,0.966101694915254,0.966101694915254,0.991525423728814,0.974576271186441,0.838983050847458,0.915254237288136,0.974576271186441,0.974576271186441,0.898305084745763,0.957627118644068,0.923728813559322,0.966101694915254,0.983050847457627,0.932203389830508,0.949152542372881,0.966101694915254,0.957627118644068,0.949152542372881,0.966101694915254,0.974576271186441,0.923728813559322,0.983050847457627,0.949152542372881,0.966101694915254,0.949152542372881,0.898305084745763,0.728813559322034,0.949152542372881,1,0.957627118644068,0.966101694915254,0.966101694915254,0.957627118644068,0.949152542372881,0.949152542372881,0.949152542372881,0.983050847457627,0.906779661016949,0.991525423728814,0.754237288135593,0.940677966101695,0.966101694915254,0.991525423728814,0.983050847457627,0.915254237288136,0.949152542372881,0.966101694915254,0.923728813559322,0.974576271186441,0.966101694915254,0.949152542372881,0.974576271186441,0.932203389830508,0.906779661016949,0.966101694915254,0.940677966101695,0.949152542372881,0.991525423728814,0.974576271186441,0.957627118644068,0.983050847457627,0.923728813559322,0.949152542372881,0.686440677966102,0.974576271186441,0.940677966101695,0.915254237288136
"adapt_power3",0.983050847457627,0.983050847457627,0.974576271186441,0.932203389830508,0.957627118644068,0.966101694915254,1,0.983050847457627,0.966101694915254,0.966101694915254,1,0.957627118644068,0.983050847457627,0.983050847457627,1,0.974576271186441,0.991525423728814,0.983050847457627,0.940677966101695,0.915254237288136,0.966101694915254,0.974576271186441,0.966101694915254,0.983050847457627,0.991525423728814,0.983050847457627,0.966101694915254,0.949152542372881,0.957627118644068,0.940677966101695,0.974576271186441,0.983050847457627,0.957627118644068,0.991525423728814,0.974576271186441,0.991525423728814,0.991525423728814,0.889830508474576,0.949152542372881,0.974576271186441,0.983050847457627,0.966101694915254,0.974576271186441,0.932203389830508,0.991525423728814,0.983050847457627,0.957627118644068,0.966101694915254,0.966101694915254,0.966101694915254,0.974576271186441,0.983050847457627,0.983050847457627,0.932203389830508,0.991525423728814,0.966101694915254,0.974576271186441,0.949152542372881,0.923728813559322,0.864406779661017,0.966101694915254,1,0.957627118644068,0.966101694915254,0.966101694915254,0.957627118644068,0.991525423728814,0.957627118644068,0.957627118644068,0.983050847457627,0.923728813559322,1,0.872881355932203,0.957627118644068,0.974576271186441,0.991525423728814,0.983050847457627,0.915254237288136,0.957627118644068,0.966101694915254,0.940677966101695,0.974576271186441,0.966101694915254,0.949152542372881,0.991525423728814,0.932203389830508,0.966101694915254,0.983050847457627,0.949152542372881,0.957627118644068,0.991525423728814,0.974576271186441,0.983050847457627,0.983050847457627,0.949152542372881,0.957627118644068,0.949152542372881,0.974576271186441,0.940677966101695,0.949152542372881
"adapt_power4",0.983050847457627,0.983050847457627,0.974576271186441,0.966101694915254,0.974576271186441,0.974576271186441,1,0.991525423728814,0.966101694915254,0.983050847457627,1,0.974576271186441,0.983050847457627,0.991525423728814,1,0.983050847457627,0.991525423728814,0.983050847457627,0.957627118644068,0.957627118644068,0.966101694915254,0.983050847457627,0.983050847457627,0.983050847457627,0.991525423728814,0.991525423728814,0.966101694915254,0.949152542372881,0.957627118644068,0.940677966101695,0.974576271186441,0.983050847457627,0.974576271186441,0.991525423728814,0.974576271186441,1,0.991525423728814,0.898305084745763,0.949152542372881,0.974576271186441,1,0.974576271186441,0.974576271186441,0.966101694915254,0.991525423728814,0.983050847457627,0.957627118644068,0.966101694915254,0.974576271186441,0.974576271186441,0.974576271186441,0.983050847457627,0.983050847457627,0.966101694915254,0.991525423728814,0.974576271186441,0.974576271186441,0.949152542372881,0.966101694915254,0.915254237288136,0.966101694915254,1,0.983050847457627,0.991525423728814,0.974576271186441,0.966101694915254,0.991525423728814,0.957627118644068,0.966101694915254,0.983050847457627,0.974576271186441,1,0.906779661016949,0.957627118644068,0.983050847457627,1,0.991525423728814,0.940677966101695,0.957627118644068,0.966101694915254,0.940677966101695,0.991525423728814,0.974576271186441,0.957627118644068,0.991525423728814,0.949152542372881,0.966101694915254,0.983050847457627,0.949152542372881,0.991525423728814,0.991525423728814,0.974576271186441,0.983050847457627,0.983050847457627,0.949152542372881,0.966101694915254,0.983050847457627,0.974576271186441,0.966101694915254,1
"adapt_power5",0.983050847457627,0.983050847457627,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,1,0.991525423728814,0.974576271186441,0.983050847457627,1,0.983050847457627,0.991525423728814,0.991525423728814,1,0.983050847457627,0.991525423728814,0.983050847457627,0.966101694915254,0.983050847457627,0.966101694915254,0.983050847457627,0.991525423728814,0.983050847457627,0.991525423728814,0.991525423728814,0.974576271186441,0.966101694915254,0.974576271186441,0.940677966101695,0.974576271186441,0.991525423728814,0.974576271186441,0.991525423728814,0.974576271186441,1,1,0.923728813559322,0.949152542372881,0.974576271186441,1,0.974576271186441,0.991525423728814,0.966101694915254,0.991525423728814,0.983050847457627,0.957627118644068,0.966101694915254,0.983050847457627,0.974576271186441,0.974576271186441,0.983050847457627,0.983050847457627,0.966101694915254,0.991525423728814,0.974576271186441,0.974576271186441,0.983050847457627,0.974576271186441,0.932203389830508,0.966101694915254,1,0.983050847457627,0.991525423728814,0.983050847457627,0.966101694915254,0.991525423728814,0.983050847457627,0.966101694915254,0.983050847457627,0.974576271186441,1,0.974576271186441,0.957627118644068,0.983050847457627,1,0.991525423728814,0.940677966101695,0.966101694915254,0.974576271186441,0.974576271186441,0.991525423728814,0.991525423728814,0.974576271186441,0.991525423728814,0.957627118644068,0.966101694915254,0.983050847457627,0.957627118644068,0.991525423728814,0.991525423728814,0.974576271186441,0.991525423728814,0.983050847457627,1,0.966101694915254,0.983050847457627,0.974576271186441,0.966101694915254,1
"adapt_power6",1,0.983050847457627,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,1,0.991525423728814,0.983050847457627,0.983050847457627,1,0.991525423728814,0.991525423728814,0.991525423728814,1,0.983050847457627,1,0.983050847457627,0.966101694915254,0.991525423728814,0.991525423728814,0.983050847457627,1,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.974576271186441,0.974576271186441,0.940677966101695,0.983050847457627,0.991525423728814,0.974576271186441,1,0.974576271186441,1,1,0.966101694915254,0.966101694915254,0.974576271186441,1,0.974576271186441,0.991525423728814,0.991525423728814,0.991525423728814,0.983050847457627,0.966101694915254,0.966101694915254,0.991525423728814,0.974576271186441,0.974576271186441,0.983050847457627,0.983050847457627,0.966101694915254,0.991525423728814,0.974576271186441,0.974576271186441,0.991525423728814,0.991525423728814,0.957627118644068,0.966101694915254,1,0.991525423728814,1,0.991525423728814,0.974576271186441,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.974576271186441,1,0.983050847457627,0.957627118644068,0.991525423728814,1,1,0.966101694915254,0.966101694915254,0.974576271186441,0.974576271186441,0.991525423728814,1,0.974576271186441,1,0.957627118644068,0.974576271186441,0.983050847457627,0.974576271186441,1,1,0.983050847457627,1,0.983050847457627,1,0.966101694915254,0.991525423728814,0.974576271186441,0.983050847457627,1
"adapt_power7",1,1,0.974576271186441,0.991525423728814,0.983050847457627,0.983050847457627,1,0.991525423728814,0.983050847457627,0.991525423728814,1,0.991525423728814,0.991525423728814,1,1,0.991525423728814,1,0.983050847457627,0.974576271186441,0.991525423728814,0.991525423728814,0.983050847457627,1,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.974576271186441,0.974576271186441,0.940677966101695,0.983050847457627,0.991525423728814,0.974576271186441,1,0.974576271186441,1,1,0.974576271186441,0.974576271186441,0.974576271186441,1,0.974576271186441,0.991525423728814,1,0.991525423728814,0.983050847457627,0.974576271186441,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,0.983050847457627,0.983050847457627,0.983050847457627,0.991525423728814,0.983050847457627,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.983050847457627,1,0.991525423728814,1,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.991525423728814,1,0.974576271186441,1,0.983050847457627,0.957627118644068,1,1,1,0.974576271186441,0.966101694915254,0.974576271186441,0.991525423728814,0.991525423728814,1,0.983050847457627,1,0.974576271186441,0.983050847457627,0.983050847457627,0.983050847457627,1,1,0.991525423728814,1,0.983050847457627,1,0.966101694915254,0.991525423728814,0.983050847457627,0.991525423728814,1
"adapt_power8",1,1,0.974576271186441,0.991525423728814,0.983050847457627,0.983050847457627,1,0.991525423728814,0.983050847457627,1,1,0.991525423728814,0.991525423728814,1,1,0.991525423728814,1,0.983050847457627,0.974576271186441,0.991525423728814,0.991525423728814,0.983050847457627,1,1,0.991525423728814,0.991525423728814,0.983050847457627,0.983050847457627,0.983050847457627,0.940677966101695,0.983050847457627,0.991525423728814,0.974576271186441,1,0.983050847457627,1,1,0.974576271186441,0.991525423728814,0.983050847457627,1,0.974576271186441,0.991525423728814,1,0.991525423728814,0.983050847457627,0.974576271186441,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.983050847457627,1,0.991525423728814,1,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.991525423728814,1,0.974576271186441,1,0.991525423728814,0.957627118644068,1,1,1,0.983050847457627,0.966101694915254,0.974576271186441,0.991525423728814,0.991525423728814,1,0.983050847457627,1,0.974576271186441,0.983050847457627,0.983050847457627,0.983050847457627,1,1,0.991525423728814,1,0.983050847457627,1,0.974576271186441,0.991525423728814,0.983050847457627,0.991525423728814,1
"adapt_power9",1,1,0.974576271186441,0.991525423728814,0.991525423728814,0.991525423728814,1,0.991525423728814,0.983050847457627,1,1,0.991525423728814,0.991525423728814,1,1,0.991525423728814,1,0.991525423728814,0.974576271186441,0.991525423728814,0.991525423728814,0.983050847457627,1,1,0.991525423728814,0.991525423728814,0.983050847457627,1,0.983050847457627,0.949152542372881,0.983050847457627,0.991525423728814,0.974576271186441,1,0.983050847457627,1,1,0.974576271186441,0.991525423728814,1,1,0.974576271186441,0.991525423728814,1,0.991525423728814,0.983050847457627,0.974576271186441,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,1,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.983050847457627,0.991525423728814,0.991525423728814,0.983050847457627,0.983050847457627,1,1,1,0.991525423728814,0.983050847457627,1,0.991525423728814,1,1,0.974576271186441,1,0.991525423728814,0.966101694915254,1,1,1,0.991525423728814,0.983050847457627,0.983050847457627,0.991525423728814,1,1,0.983050847457627,1,0.974576271186441,0.983050847457627,0.983050847457627,1,1,1,0.991525423728814,1,0.991525423728814,1,0.974576271186441,0.991525423728814,0.983050847457627,0.991525423728814,1
"adapt_power10",1,1,0.974576271186441,0.991525423728814,0.991525423728814,1,1,0.991525423728814,0.983050847457627,1,1,0.991525423728814,0.991525423728814,1,1,0.991525423728814,1,1,0.974576271186441,0.991525423728814,0.991525423728814,0.991525423728814,1,1,0.991525423728814,0.991525423728814,0.983050847457627,1,0.983050847457627,0.966101694915254,0.983050847457627,0.991525423728814,0.974576271186441,1,0.983050847457627,1,1,0.974576271186441,0.991525423728814,1,1,0.974576271186441,0.991525423728814,1,0.991525423728814,0.991525423728814,0.974576271186441,0.974576271186441,0.991525423728814,0.974576271186441,0.983050847457627,1,0.991525423728814,0.983050847457627,0.991525423728814,0.983050847457627,0.991525423728814,0.991525423728814,0.991525423728814,0.991525423728814,0.983050847457627,1,1,1,0.991525423728814,0.983050847457627,1,0.991525423728814,1,1,0.974576271186441,1,0.991525423728814,0.974576271186441,1,1,1,0.991525423728814,0.983050847457627,0.983050847457627,0.991525423728814,1,1,0.983050847457627,1,0.974576271186441,0.983050847457627,0.983050847457627,1,1,1,0.991525423728814,1,0.991525423728814,1,0.974576271186441,0.991525423728814,0.983050847457627,0.991525423728814,1
